Distance_km,Ia,Ib,Ic,Fault_Type
41.5900,246.2183,0.0036,0.0036,1.0000
41.6000,246.1604,0.0036,0.0036,1.0000
41.6100,246.1025,0.0036,0.0036,1.0000
41.6200,246.0446,0.0036,0.0036,1.0000
41.6300,245.9867,0.0036,0.0036,1.0000
41.6400,245.9289,0.0036,0.0036,1.0000
41.6500,245.8711,0.0036,0.0036,1.0000
41.6600,245.8134,0.0036,0.0036,1.0000
41.6700,245.7556,0.0036,0.0036,1.0000
41.6800,245.6979,0.0036,0.0036,1.0000
41.6900,245.6403,0.0036,0.0036,1.0000
41.7000,245.5826,0.0036,0.0036,1.0000
41.7100,245.5250,0.0036,0.0036,1.0000
41.7200,245.4674,0.0036,0.0036,1.0000
41.7300,245.4098,0.0036,0.0036,1.0000
41.7400,245.3523,0.0036,0.0036,1.0000
41.7500,245.2948,0.0036,0.0036,1.0000
41.7600,245.2373,0.0036,0.0036,1.0000
41.7700,245.1798,0.0036,0.0036,1.0000
41.7800,245.1224,0.0036,0.0036,1.0000
41.7900,245.0650,0.0036,0.0036,1.0000
41.8000,245.0076,0.0036,0.0036,1.0000
41.8100,244.9502,0.0036,0.0036,1.0000
41.8200,244.8929,0.0036,0.0036,1.0000
41.8300,244.8356,0.0036,0.0036,1.0000
41.8400,244.7783,0.0036,0.0036,1.0000
41.8500,244.7211,0.0036,0.0036,1.0000
41.8600,244.6639,0.0036,0.0036,1.0000
41.8700,244.6067,0.0036,0.0036,1.0000
41.8800,244.5495,0.0036,0.0036,1.0000
41.8900,244.4924,0.0036,0.0036,1.0000
41.9000,244.4352,0.0036,0.0036,1.0000
41.9100,244.3781,0.0036,0.0036,1.0000
41.9200,244.3211,0.0036,0.0036,1.0000
41.9300,244.2641,0.0036,0.0036,1.0000
41.9400,244.2070,0.0036,0.0036,1.0000
41.9500,244.1501,0.0036,0.0036,1.0000
41.9600,244.0931,0.0036,0.0036,1.0000
41.9700,244.0362,0.0036,0.0036,1.0000
41.9800,243.9793,0.0036,0.0036,1.0000
41.9900,243.9224,0.0036,0.0036,1.0000
42.0000,243.8656,0.0036,0.0036,1.0000
42.0100,243.8087,0.0036,0.0036,1.0000
42.0200,243.7519,0.0036,0.0036,1.0000
42.0300,243.6952,0.0036,0.0036,1.0000
42.0400,243.6384,0.0036,0.0036,1.0000
42.0500,243.5817,0.0036,0.0036,1.0000
42.0600,243.5250,0.0036,0.0036,1.0000
42.0700,243.4684,0.0036,0.0036,1.0000
42.0800,243.4117,0.0036,0.0036,1.0000
42.0900,243.3551,0.0036,0.0036,1.0000
42.1000,243.2985,0.0036,0.0036,1.0000
42.1100,243.2420,0.0036,0.0036,1.0000
42.1200,243.1854,0.0036,0.0036,1.0000
42.1300,243.1289,0.0036,0.0036,1.0000
42.1400,243.0725,0.0036,0.0036,1.0000
42.1500,243.0160,0.0036,0.0036,1.0000
42.1600,242.9596,0.0036,0.0036,1.0000
42.1700,242.9032,0.0036,0.0036,1.0000
42.1800,242.8468,0.0036,0.0036,1.0000
42.1900,242.7905,0.0036,0.0036,1.0000
42.2000,242.7341,0.0036,0.0036,1.0000
42.2100,242.6778,0.0036,0.0036,1.0000
42.2200,242.6216,0.0036,0.0036,1.0000
42.2300,242.5653,0.0036,0.0036,1.0000
42.2400,242.5091,0.0036,0.0036,1.0000
42.2500,242.4529,0.0036,0.0036,1.0000
42.2600,242.3968,0.0036,0.0036,1.0000
42.2700,242.3406,0.0036,0.0036,1.0000
42.2800,242.2845,0.0036,0.0036,1.0000
42.2900,242.2284,0.0036,0.0036,1.0000
42.3000,242.1723,0.0036,0.0036,1.0000
42.3100,242.1163,0.0036,0.0036,1.0000
42.3200,242.0603,0.0036,0.0036,1.0000
42.3300,242.0043,0.0035,0.0035,1.0000
42.3400,241.9484,0.0035,0.0035,1.0000
42.3500,241.8924,0.0035,0.0035,1.0000
42.3600,241.8365,0.0035,0.0035,1.0000
42.3700,241.7806,0.0035,0.0035,1.0000
42.3800,241.7248,0.0035,0.0035,1.0000
42.3900,241.6690,0.0035,0.0035,1.0000
42.4000,241.6132,0.0035,0.0035,1.0000
42.4100,241.5574,0.0035,0.0035,1.0000
42.4200,241.5016,0.0035,0.0035,1.0000
42.4300,241.4459,0.0035,0.0035,1.0000
42.4400,241.3902,0.0035,0.0035,1.0000
42.4500,241.3345,0.0035,0.0035,1.0000
42.4600,241.2789,0.0035,0.0035,1.0000
42.4700,241.2233,0.0035,0.0035,1.0000
42.4800,241.1677,0.0035,0.0035,1.0000
42.4900,241.1121,0.0035,0.0035,1.0000
42.5000,241.0565,0.0035,0.0035,1.0000
42.5100,241.0010,0.0035,0.0035,1.0000
42.5200,240.9455,0.0035,0.0035,1.0000
42.5300,240.8901,0.0035,0.0035,1.0000
42.5400,240.8346,0.0035,0.0035,1.0000
42.5500,240.7792,0.0035,0.0035,1.0000
42.5600,240.7238,0.0035,0.0035,1.0000
42.5700,240.6684,0.0035,0.0035,1.0000
42.5800,240.6131,0.0035,0.0035,1.0000
42.5900,240.5578,0.0035,0.0035,1.0000
42.6000,240.5025,0.0035,0.0035,1.0000
42.6100,240.4472,0.0035,0.0035,1.0000
42.6200,240.3920,0.0035,0.0035,1.0000
42.6300,240.3368,0.0035,0.0035,1.0000
42.6400,240.2816,0.0035,0.0035,1.0000
42.6500,240.2264,0.0035,0.0035,1.0000
42.6600,240.1713,0.0035,0.0035,1.0000
42.6700,240.1162,0.0035,0.0035,1.0000
42.6800,240.0611,0.0035,0.0035,1.0000
42.6900,240.0060,0.0035,0.0035,1.0000
42.7000,239.9510,0.0035,0.0035,1.0000
42.7100,239.8960,0.0035,0.0035,1.0000
42.7200,239.8410,0.0035,0.0035,1.0000
42.7300,239.7860,0.0035,0.0035,1.0000
42.7400,239.7311,0.0035,0.0035,1.0000
42.7500,239.6762,0.0035,0.0035,1.0000
42.7600,239.6213,0.0035,0.0035,1.0000
42.7700,239.5664,0.0035,0.0035,1.0000
42.7800,239.5116,0.0035,0.0035,1.0000
42.7900,239.4568,0.0035,0.0035,1.0000
42.8000,239.4020,0.0035,0.0035,1.0000
42.8100,239.3472,0.0035,0.0035,1.0000
42.8200,239.2925,0.0035,0.0035,1.0000
42.8300,239.2378,0.0035,0.0035,1.0000
42.8400,239.1831,0.0035,0.0035,1.0000
42.8500,239.1284,0.0035,0.0035,1.0000
42.8600,239.0738,0.0035,0.0035,1.0000
42.8700,239.0192,0.0035,0.0035,1.0000
42.8800,238.9646,0.0035,0.0035,1.0000
42.8900,238.9100,0.0035,0.0035,1.0000
42.9000,238.8555,0.0035,0.0035,1.0000
42.9100,238.8010,0.0035,0.0035,1.0000
42.9200,238.7465,0.0035,0.0035,1.0000
42.9300,238.6920,0.0035,0.0035,1.0000
42.9400,238.6376,0.0035,0.0035,1.0000
42.9500,238.5832,0.0035,0.0035,1.0000
42.9600,238.5288,0.0035,0.0035,1.0000
42.9700,238.4744,0.0035,0.0035,1.0000
42.9800,238.4201,0.0035,0.0035,1.0000
42.9900,238.3658,0.0035,0.0035,1.0000
43.0000,238.3115,0.0035,0.0035,1.0000
43.0100,238.2572,0.0035,0.0035,1.0000
43.0200,238.2030,0.0035,0.0035,1.0000
43.0300,238.1488,0.0035,0.0035,1.0000
43.0400,238.0946,0.0035,0.0035,1.0000
43.0500,238.0404,0.0035,0.0035,1.0000
43.0600,237.9863,0.0035,0.0035,1.0000
43.0700,237.9322,0.0035,0.0035,1.0000
43.0800,237.8781,0.0035,0.0035,1.0000
43.0900,237.8240,0.0035,0.0035,1.0000
43.1000,237.7700,0.0035,0.0035,1.0000
43.1100,237.7160,0.0035,0.0035,1.0000
43.1200,237.6620,0.0035,0.0035,1.0000
43.1300,237.6080,0.0035,0.0035,1.0000
43.1400,237.5541,0.0035,0.0035,1.0000
43.1500,237.5001,0.0035,0.0035,1.0000
43.1600,237.4462,0.0035,0.0035,1.0000
43.1700,237.3924,0.0035,0.0035,1.0000
43.1800,237.3385,0.0035,0.0035,1.0000
43.1900,237.2847,0.0035,0.0035,1.0000
43.2000,237.2309,0.0035,0.0035,1.0000
43.2100,237.1771,0.0035,0.0035,1.0000
43.2200,237.1234,0.0035,0.0035,1.0000
43.2300,237.0697,0.0035,0.0035,1.0000
43.2400,237.0160,0.0035,0.0035,1.0000
43.2500,236.9623,0.0035,0.0035,1.0000
43.2600,236.9086,0.0035,0.0035,1.0000
43.2700,236.8550,0.0035,0.0035,1.0000
43.2800,236.8014,0.0035,0.0035,1.0000
43.2900,236.7478,0.0035,0.0035,1.0000
43.3000,236.6943,0.0035,0.0035,1.0000
43.3100,236.6408,0.0035,0.0035,1.0000
43.3200,236.5872,0.0035,0.0035,1.0000
43.3300,236.5338,0.0035,0.0035,1.0000
43.3400,236.4803,0.0035,0.0035,1.0000
43.3500,236.4269,0.0035,0.0035,1.0000
43.3600,236.3735,0.0035,0.0035,1.0000
43.3700,236.3201,0.0035,0.0035,1.0000
43.3800,236.2667,0.0035,0.0035,1.0000
43.3900,236.2134,0.0035,0.0035,1.0000
43.4000,236.1601,0.0035,0.0035,1.0000
43.4100,236.1068,0.0035,0.0035,1.0000
43.4200,236.0535,0.0035,0.0035,1.0000
43.4300,236.0003,0.0035,0.0035,1.0000
43.4400,235.9471,0.0035,0.0035,1.0000
43.4500,235.8939,0.0035,0.0035,1.0000
43.4600,235.8407,0.0035,0.0035,1.0000
43.4700,235.7876,0.0035,0.0035,1.0000
43.4800,235.7344,0.0035,0.0035,1.0000
43.4900,235.6813,0.0035,0.0035,1.0000
43.5000,235.6283,0.0035,0.0035,1.0000
43.5100,235.5752,0.0035,0.0035,1.0000
43.5200,235.5222,0.0035,0.0035,1.0000
43.5300,235.4692,0.0035,0.0035,1.0000
43.5400,235.4162,0.0035,0.0035,1.0000
43.5500,235.3633,0.0035,0.0035,1.0000
43.5600,235.3103,0.0035,0.0035,1.0000
43.5700,235.2574,0.0035,0.0035,1.0000
43.5800,235.2046,0.0034,0.0034,1.0000
43.5900,235.1517,0.0034,0.0034,1.0000
43.6000,235.0989,0.0034,0.0034,1.0000
43.6100,235.0461,0.0034,0.0034,1.0000
43.6200,234.9933,0.0034,0.0034,1.0000
43.6300,234.9405,0.0034,0.0034,1.0000
43.6400,234.8878,0.0034,0.0034,1.0000
43.6500,234.8350,0.0034,0.0034,1.0000
43.6600,234.7824,0.0034,0.0034,1.0000
43.6700,234.7297,0.0034,0.0034,1.0000
43.6800,234.6770,0.0034,0.0034,1.0000
43.6900,234.6244,0.0034,0.0034,1.0000
43.7000,234.5718,0.0034,0.0034,1.0000
43.7100,234.5193,0.0034,0.0034,1.0000
43.7200,234.4667,0.0034,0.0034,1.0000
43.7300,234.4142,0.0034,0.0034,1.0000
43.7400,234.3617,0.0034,0.0034,1.0000
43.7500,234.3092,0.0034,0.0034,1.0000
43.7600,234.2567,0.0034,0.0034,1.0000
43.7700,234.2043,0.0034,0.0034,1.0000
43.7800,234.1519,0.0034,0.0034,1.0000
43.7900,234.0995,0.0034,0.0034,1.0000
43.8000,234.0471,0.0034,0.0034,1.0000
43.8100,233.9948,0.0034,0.0034,1.0000
43.8200,233.9425,0.0034,0.0034,1.0000
43.8300,233.8902,0.0034,0.0034,1.0000
43.8400,233.8379,0.0034,0.0034,1.0000
43.8500,233.7857,0.0034,0.0034,1.0000
43.8600,233.7335,0.0034,0.0034,1.0000
43.8700,233.6813,0.0034,0.0034,1.0000
43.8800,233.6291,0.0034,0.0034,1.0000
43.8900,233.5769,0.0034,0.0034,1.0000
43.9000,233.5248,0.0034,0.0034,1.0000
43.9100,233.4727,0.0034,0.0034,1.0000
43.9200,233.4206,0.0034,0.0034,1.0000
43.9300,233.3686,0.0034,0.0034,1.0000
43.9400,233.3165,0.0034,0.0034,1.0000
43.9500,233.2645,0.0034,0.0034,1.0000
43.9600,233.2125,0.0034,0.0034,1.0000
43.9700,233.1606,0.0034,0.0034,1.0000
43.9800,233.1086,0.0034,0.0034,1.0000
43.9900,233.0567,0.0034,0.0034,1.0000
44.0000,233.0048,0.0034,0.0034,1.0000
44.0100,232.9529,0.0034,0.0034,1.0000
44.0200,232.9011,0.0034,0.0034,1.0000
44.0300,232.8492,0.0034,0.0034,1.0000
44.0400,232.7974,0.0034,0.0034,1.0000
44.0500,232.7457,0.0034,0.0034,1.0000
44.0600,232.6939,0.0034,0.0034,1.0000
44.0700,232.6422,0.0034,0.0034,1.0000
44.0800,232.5904,0.0034,0.0034,1.0000
44.0900,232.5388,0.0034,0.0034,1.0000
44.1000,232.4871,0.0034,0.0034,1.0000
44.1100,232.4354,0.0034,0.0034,1.0000
44.1200,232.3838,0.0034,0.0034,1.0000
44.1300,232.3322,0.0034,0.0034,1.0000
44.1400,232.2807,0.0034,0.0034,1.0000
44.1500,232.2291,0.0034,0.0034,1.0000
44.1600,232.1776,0.0034,0.0034,1.0000
44.1700,232.1261,0.0034,0.0034,1.0000
44.1800,232.0746,0.0034,0.0034,1.0000
44.1900,232.0231,0.0034,0.0034,1.0000
44.2000,231.9717,0.0034,0.0034,1.0000
44.2100,231.9203,0.0034,0.0034,1.0000
44.2200,231.8689,0.0034,0.0034,1.0000
44.2300,231.8175,0.0034,0.0034,1.0000
44.2400,231.7662,0.0034,0.0034,1.0000
44.2500,231.7148,0.0034,0.0034,1.0000
44.2600,231.6635,0.0034,0.0034,1.0000
44.2700,231.6123,0.0034,0.0034,1.0000
44.2800,231.5610,0.0034,0.0034,1.0000
44.2900,231.5098,0.0034,0.0034,1.0000
44.3000,231.4586,0.0034,0.0034,1.0000
44.3100,231.4074,0.0034,0.0034,1.0000
44.3200,231.3562,0.0034,0.0034,1.0000
44.3300,231.3051,0.0034,0.0034,1.0000
44.3400,231.2539,0.0034,0.0034,1.0000
44.3500,231.2028,0.0034,0.0034,1.0000
44.3600,231.1518,0.0034,0.0034,1.0000
44.3700,231.1007,0.0034,0.0034,1.0000
44.3800,231.0497,0.0034,0.0034,1.0000
44.3900,230.9987,0.0034,0.0034,1.0000
44.4000,230.9477,0.0034,0.0034,1.0000
44.4100,230.8967,0.0034,0.0034,1.0000
44.4200,230.8458,0.0034,0.0034,1.0000
44.4300,230.7949,0.0034,0.0034,1.0000
44.4400,230.7440,0.0034,0.0034,1.0000
44.4500,230.6931,0.0034,0.0034,1.0000
44.4600,230.6423,0.0034,0.0034,1.0000
44.4700,230.5914,0.0034,0.0034,1.0000
44.4800,230.5406,0.0034,0.0034,1.0000
44.4900,230.4899,0.0034,0.0034,1.0000
44.5000,230.4391,0.0034,0.0034,1.0000
44.5100,230.3884,0.0034,0.0034,1.0000
44.5200,230.3376,0.0034,0.0034,1.0000
44.5300,230.2869,0.0034,0.0034,1.0000
44.5400,230.2363,0.0034,0.0034,1.0000
44.5500,230.1856,0.0034,0.0034,1.0000
44.5600,230.1350,0.0034,0.0034,1.0000
44.5700,230.0844,0.0034,0.0034,1.0000
44.5800,230.0338,0.0034,0.0034,1.0000
44.5900,229.9833,0.0034,0.0034,1.0000
44.6000,229.9327,0.0034,0.0034,1.0000
44.6100,229.8822,0.0034,0.0034,1.0000
44.6200,229.8317,0.0034,0.0034,1.0000
44.6300,229.7812,0.0034,0.0034,1.0000
44.6400,229.7308,0.0034,0.0034,1.0000
44.6500,229.6804,0.0034,0.0034,1.0000
44.6600,229.6300,0.0034,0.0034,1.0000
44.6700,229.5796,0.0034,0.0034,1.0000
44.6800,229.5292,0.0034,0.0034,1.0000
44.6900,229.4789,0.0034,0.0034,1.0000
44.7000,229.4286,0.0034,0.0034,1.0000
44.7100,229.3783,0.0034,0.0034,1.0000
44.7200,229.3280,0.0034,0.0034,1.0000
44.7300,229.2777,0.0034,0.0034,1.0000
44.7400,229.2275,0.0034,0.0034,1.0000
44.7500,229.1773,0.0034,0.0034,1.0000
44.7600,229.1271,0.0034,0.0034,1.0000
44.7700,229.0770,0.0034,0.0034,1.0000
44.7800,229.0268,0.0034,0.0034,1.0000
44.7900,228.9767,0.0034,0.0034,1.0000
44.8000,228.9266,0.0034,0.0034,1.0000
44.8100,228.8765,0.0034,0.0034,1.0000
44.8200,228.8265,0.0034,0.0034,1.0000
44.8300,228.7765,0.0034,0.0034,1.0000
44.8400,228.7264,0.0034,0.0034,1.0000
44.8500,228.6765,0.0034,0.0034,1.0000
44.8600,228.6265,0.0034,0.0034,1.0000
44.8700,228.5766,0.0034,0.0034,1.0000
44.8800,228.5266,0.0034,0.0034,1.0000
44.8900,228.4767,0.0034,0.0034,1.0000
44.9000,228.4269,0.0034,0.0034,1.0000
44.9100,228.3770,0.0033,0.0033,1.0000
44.9200,228.3272,0.0033,0.0033,1.0000
44.9300,228.2774,0.0033,0.0033,1.0000
44.9400,228.2276,0.0033,0.0033,1.0000
44.9500,228.1778,0.0033,0.0033,1.0000
44.9600,228.1280,0.0033,0.0033,1.0000
44.9700,228.0783,0.0033,0.0033,1.0000
44.9800,228.0286,0.0033,0.0033,1.0000
44.9900,227.9789,0.0033,0.0033,1.0000
45.0000,227.9293,0.0033,0.0033,1.0000
45.0100,227.8796,0.0033,0.0033,1.0000
45.0200,227.8300,0.0033,0.0033,1.0000
45.0300,227.7804,0.0033,0.0033,1.0000
45.0400,227.7308,0.0033,0.0033,1.0000
45.0500,227.6813,0.0033,0.0033,1.0000
45.0600,227.6318,0.0033,0.0033,1.0000
45.0700,227.5823,0.0033,0.0033,1.0000
45.0800,227.5328,0.0033,0.0033,1.0000
45.0900,227.4833,0.0033,0.0033,1.0000
45.1000,227.4339,0.0033,0.0033,1.0000
45.1100,227.3844,0.0033,0.0033,1.0000
45.1200,227.3350,0.0033,0.0033,1.0000
45.1300,227.2856,0.0033,0.0033,1.0000
45.1400,227.2363,0.0033,0.0033,1.0000
45.1500,227.1870,0.0033,0.0033,1.0000
45.1600,227.1376,0.0033,0.0033,1.0000
45.1700,227.0883,0.0033,0.0033,1.0000
45.1800,227.0391,0.0033,0.0033,1.0000
45.1900,226.9898,0.0033,0.0033,1.0000
45.2000,226.9406,0.0033,0.0033,1.0000
45.2100,226.8914,0.0033,0.0033,1.0000
45.2200,226.8422,0.0033,0.0033,1.0000
45.2300,226.7930,0.0033,0.0033,1.0000
45.2400,226.7439,0.0033,0.0033,1.0000
45.2500,226.6948,0.0033,0.0033,1.0000
45.2600,226.6457,0.0033,0.0033,1.0000
45.2700,226.5966,0.0033,0.0033,1.0000
45.2800,226.5475,0.0033,0.0033,1.0000
45.2900,226.4985,0.0033,0.0033,1.0000
45.3000,226.4495,0.0033,0.0033,1.0000
45.3100,226.4005,0.0033,0.0033,1.0000
45.3200,226.3515,0.0033,0.0033,1.0000
45.3300,226.3025,0.0033,0.0033,1.0000
45.3400,226.2536,0.0033,0.0033,1.0000
45.3500,226.2047,0.0033,0.0033,1.0000
45.3600,226.1558,0.0033,0.0033,1.0000
45.3700,226.1069,0.0033,0.0033,1.0000
45.3800,226.0581,0.0033,0.0033,1.0000
45.3900,226.0092,0.0033,0.0033,1.0000
45.4000,225.9604,0.0033,0.0033,1.0000
45.4100,225.9117,0.0033,0.0033,1.0000
45.4200,225.8629,0.0033,0.0033,1.0000
45.4300,225.8141,0.0033,0.0033,1.0000
45.4400,225.7654,0.0033,0.0033,1.0000
45.4500,225.7167,0.0033,0.0033,1.0000
45.4600,225.6680,0.0033,0.0033,1.0000
45.4700,225.6194,0.0033,0.0033,1.0000
45.4800,225.5707,0.0033,0.0033,1.0000
45.4900,225.5221,0.0033,0.0033,1.0000
45.5000,225.4735,0.0033,0.0033,1.0000
45.5100,225.4250,0.0033,0.0033,1.0000
45.5200,225.3764,0.0033,0.0033,1.0000
45.5300,225.3279,0.0033,0.0033,1.0000
45.5400,225.2794,0.0033,0.0033,1.0000
45.5500,225.2309,0.0033,0.0033,1.0000
45.5600,225.1824,0.0033,0.0033,1.0000
45.5700,225.1339,0.0033,0.0033,1.0000
45.5800,225.0855,0.0033,0.0033,1.0000
45.5900,225.0371,0.0033,0.0033,1.0000
45.6000,224.9887,0.0033,0.0033,1.0000
45.6100,224.9404,0.0033,0.0033,1.0000
45.6200,224.8920,0.0033,0.0033,1.0000
45.6300,224.8437,0.0033,0.0033,1.0000
45.6400,224.7954,0.0033,0.0033,1.0000
45.6500,224.7471,0.0033,0.0033,1.0000
45.6600,224.6988,0.0033,0.0033,1.0000
45.6700,224.6506,0.0033,0.0033,1.0000
45.6800,224.6024,0.0033,0.0033,1.0000
45.6900,224.5542,0.0033,0.0033,1.0000
45.7000,224.5060,0.0033,0.0033,1.0000
45.7100,224.4578,0.0033,0.0033,1.0000
45.7200,224.4097,0.0033,0.0033,1.0000
45.7300,224.3616,0.0033,0.0033,1.0000
45.7400,224.3135,0.0033,0.0033,1.0000
45.7500,224.2654,0.0033,0.0033,1.0000
45.7600,224.2173,0.0033,0.0033,1.0000
45.7700,224.1693,0.0033,0.0033,1.0000
45.7800,224.1213,0.0033,0.0033,1.0000
45.7900,224.0733,0.0033,0.0033,1.0000
45.8000,224.0253,0.0033,0.0033,1.0000
45.8100,223.9774,0.0033,0.0033,1.0000
45.8200,223.9294,0.0033,0.0033,1.0000
45.8300,223.8815,0.0033,0.0033,1.0000
45.8400,223.8336,0.0033,0.0033,1.0000
45.8500,223.7858,0.0033,0.0033,1.0000
45.8600,223.7379,0.0033,0.0033,1.0000
45.8700,223.6901,0.0033,0.0033,1.0000
45.8800,223.6423,0.0033,0.0033,1.0000
45.8900,223.5945,0.0033,0.0033,1.0000
45.9000,223.5467,0.0033,0.0033,1.0000
45.9100,223.4990,0.0033,0.0033,1.0000
45.9200,223.4512,0.0033,0.0033,1.0000
45.9300,223.4035,0.0033,0.0033,1.0000
45.9400,223.3558,0.0033,0.0033,1.0000
45.9500,223.3082,0.0033,0.0033,1.0000
45.9600,223.2605,0.0033,0.0033,1.0000
45.9700,223.2129,0.0033,0.0033,1.0000
45.9800,223.1653,0.0033,0.0033,1.0000
45.9900,223.1177,0.0033,0.0033,1.0000
46.0000,223.0702,0.0033,0.0033,1.0000
46.0100,223.0226,0.0033,0.0033,1.0000
46.0200,222.9751,0.0033,0.0033,1.0000
46.0300,222.9276,0.0033,0.0033,1.0000
46.0400,222.8801,0.0033,0.0033,1.0000
46.0500,222.8326,0.0033,0.0033,1.0000
46.0600,222.7852,0.0033,0.0033,1.0000
46.0700,222.7378,0.0033,0.0033,1.0000
46.0800,222.6904,0.0033,0.0033,1.0000
46.0900,222.6430,0.0033,0.0033,1.0000
46.1000,222.5956,0.0033,0.0033,1.0000
46.1100,222.5483,0.0033,0.0033,1.0000
46.1200,222.5009,0.0033,0.0033,1.0000
46.1300,222.4536,0.0033,0.0033,1.0000
46.1400,222.4064,0.0033,0.0033,1.0000
46.1500,222.3591,0.0033,0.0033,1.0000
46.1600,222.3119,0.0033,0.0033,1.0000
46.1700,222.2646,0.0033,0.0033,1.0000
46.1800,222.2174,0.0033,0.0033,1.0000
46.1900,222.1702,0.0033,0.0033,1.0000
46.2000,222.1231,0.0033,0.0033,1.0000
46.2100,222.0759,0.0033,0.0033,1.0000
46.2200,222.0288,0.0033,0.0033,1.0000
46.2300,221.9817,0.0033,0.0033,1.0000
46.2400,221.9346,0.0033,0.0033,1.0000
46.2500,221.8876,0.0033,0.0033,1.0000
46.2600,221.8405,0.0033,0.0033,1.0000
46.2700,221.7935,0.0033,0.0033,1.0000
46.2800,221.7465,0.0033,0.0033,1.0000
46.2900,221.6995,0.0033,0.0033,1.0000
46.3000,221.6526,0.0033,0.0033,1.0000
46.3100,221.6056,0.0033,0.0033,1.0000
46.3200,221.5587,0.0032,0.0032,1.0000
46.3300,221.5118,0.0032,0.0032,1.0000
46.3400,221.4649,0.0032,0.0032,1.0000
46.3500,221.4180,0.0032,0.0032,1.0000
46.3600,221.3712,0.0032,0.0032,1.0000
46.3700,221.3244,0.0032,0.0032,1.0000
46.3800,221.2776,0.0032,0.0032,1.0000
46.3900,221.2308,0.0032,0.0032,1.0000
46.4000,221.1840,0.0032,0.0032,1.0000
46.4100,221.1373,0.0032,0.0032,1.0000
46.4200,221.0906,0.0032,0.0032,1.0000
46.4300,221.0438,0.0032,0.0032,1.0000
46.4400,220.9972,0.0032,0.0032,1.0000
46.4500,220.9505,0.0032,0.0032,1.0000
46.4600,220.9039,0.0032,0.0032,1.0000
46.4700,220.8572,0.0032,0.0032,1.0000
46.4800,220.8106,0.0032,0.0032,1.0000
46.4900,220.7640,0.0032,0.0032,1.0000
46.5000,220.7175,0.0032,0.0032,1.0000
46.5100,220.6709,0.0032,0.0032,1.0000
46.5200,220.6244,0.0032,0.0032,1.0000
46.5300,220.5779,0.0032,0.0032,1.0000
46.5400,220.5314,0.0032,0.0032,1.0000
46.5500,220.4849,0.0032,0.0032,1.0000
46.5600,220.4385,0.0032,0.0032,1.0000
46.5700,220.3920,0.0032,0.0032,1.0000
46.5800,220.3456,0.0032,0.0032,1.0000
46.5900,220.2992,0.0032,0.0032,1.0000
46.6000,220.2529,0.0032,0.0032,1.0000
46.6100,220.2065,0.0032,0.0032,1.0000
46.6200,220.1602,0.0032,0.0032,1.0000
46.6300,220.1139,0.0032,0.0032,1.0000
46.6400,220.0676,0.0032,0.0032,1.0000
46.6500,220.0213,0.0032,0.0032,1.0000
46.6600,219.9750,0.0032,0.0032,1.0000
46.6700,219.9288,0.0032,0.0032,1.0000
46.6800,219.8826,0.0032,0.0032,1.0000
46.6900,219.8364,0.0032,0.0032,1.0000
46.7000,219.7902,0.0032,0.0032,1.0000
46.7100,219.7441,0.0032,0.0032,1.0000
46.7200,219.6979,0.0032,0.0032,1.0000
46.7300,219.6518,0.0032,0.0032,1.0000
46.7400,219.6057,0.0032,0.0032,1.0000
46.7500,219.5596,0.0032,0.0032,1.0000
46.7600,219.5136,0.0032,0.0032,1.0000
46.7700,219.4675,0.0032,0.0032,1.0000
46.7800,219.4215,0.0032,0.0032,1.0000
46.7900,219.3755,0.0032,0.0032,1.0000
46.8000,219.3295,0.0032,0.0032,1.0000
46.8100,219.2836,0.0032,0.0032,1.0000
46.8200,219.2376,0.0032,0.0032,1.0000
46.8300,219.1917,0.0032,0.0032,1.0000
46.8400,219.1458,0.0032,0.0032,1.0000
46.8500,219.0999,0.0032,0.0032,1.0000
46.8600,219.0540,0.0032,0.0032,1.0000
46.8700,219.0082,0.0032,0.0032,1.0000
46.8800,218.9623,0.0032,0.0032,1.0000
46.8900,218.9165,0.0032,0.0032,1.0000
46.9000,218.8707,0.0032,0.0032,1.0000
46.9100,218.8250,0.0032,0.0032,1.0000
46.9200,218.7792,0.0032,0.0032,1.0000
46.9300,218.7335,0.0032,0.0032,1.0000
46.9400,218.6878,0.0032,0.0032,1.0000
46.9500,218.6421,0.0032,0.0032,1.0000
46.9600,218.5964,0.0032,0.0032,1.0000
46.9700,218.5507,0.0032,0.0032,1.0000
46.9800,218.5051,0.0032,0.0032,1.0000
46.9900,218.4595,0.0032,0.0032,1.0000
47.0000,218.4139,0.0032,0.0032,1.0000
47.0100,218.3683,0.0032,0.0032,1.0000
47.0200,218.3227,0.0032,0.0032,1.0000
47.0300,218.2772,0.0032,0.0032,1.0000
47.0400,218.2317,0.0032,0.0032,1.0000
47.0500,218.1862,0.0032,0.0032,1.0000
47.0600,218.1407,0.0032,0.0032,1.0000
47.0700,218.0952,0.0032,0.0032,1.0000
47.0800,218.0498,0.0032,0.0032,1.0000
47.0900,218.0043,0.0032,0.0032,1.0000
47.1000,217.9589,0.0032,0.0032,1.0000
47.1100,217.9135,0.0032,0.0032,1.0000
47.1200,217.8682,0.0032,0.0032,1.0000
47.1300,217.8228,0.0032,0.0032,1.0000
47.1400,217.7775,0.0032,0.0032,1.0000
47.1500,217.7322,0.0032,0.0032,1.0000
47.1600,217.6869,0.0032,0.0032,1.0000
47.1700,217.6416,0.0032,0.0032,1.0000
